ФИО,Улица,Дом,Квартира,Год рождения,,,,,
Максимова Полина Максимовна,Ленинский проспект,21,107,1963,,,,,
Чернышев Платон Артёмович,Ленинский проспект,23,114,1999,,,,,
Николаева Валерия Владимировна,Улица Архитектора Власова,8,30,2005,,,,,
Волков Кирилл Маркович,Улица Гарибальди,30,92,1995,,,,,
Герасимов Артур Денисович,Улица Гарибальди,14,15,1965,,,,,
Михайлов Елисей Михайлович,Улица Строителей,5,72,1966,,,,,
Попов Илья Матвеевич,Улица Академика Пилюгина,8,284,1958,,,,,
Родионова Дарья Александровна,Проспект Вернадского,17,291,1982,,,,,
Григорьев Пётр Александрович,Улица Вавилова,18,294,1953,,,,,
Максимова Полина Кирилловна,Нахимовский проспект,14,34,1987,,,,,
Романова Вероника Николаевна,Улица Крупской,19,94,1993,,,,,
Соколова Полина Романовна,Улица Крупской,12,296,1986,,,,,
Николаева Валерия Владимировна,Улица Гарибальди,14,89,1952,,,,,
Васильев Кирилл Ильич,Улица Кравченко,26,10,1950,,,,,
Алексеев Степан Семёнович,Нахимовский проспект,27,227,2001,,,,,
Романова Вероника Николаевна,Улица Гарибальди,22,256,2000,,,,,
Павлов Лев Александрович,Улица Академика Пилюгина,7,115,1967,,,,,
Яковлев Леонид Константинович,Улица Панфёрова,5,82,1982,,,,,
Иванов Максим Тимофеевич,Нахимовский проспект,3,117,1987,,,,,
Алешина Кристина Евгеньевна,Нахимовский проспект,10,114,2003,,,,,
Овчинникова Дарья Ильинична,Улица Крупской,25,222,1975,,,,,
Попов Леонид Макарович,Улица Строителей,2,85,1951,,,,,
Миронов Иван Никитич,Улица Кравченко,28,164,2005,,,,,
Егорова Надежда Дмитриевна,Улица Строителей,18,90,1991,,,,,
Карпова Арина Григорьевна,Улица Кравченко,17,153,2001,,,,,
Сидоров Матвей Даниилович,Нахимовский проспект,13,46,1965,,,,,
Хохлов Александр Михайлович,Улица Марии Ульяновой,2,120,1994,,,,,
Голиков Кирилл Маркович,Улица Кравченко,5,8,1970,,,,,
Егорова Надежда Дмитриевна,Ленинский проспект,16,178,1969,,,,,
Захаров Роман Денисович,Ленинский проспект,29,289,1968,,,,,
Коротков Кирилл Мирославович,Улица Вавилова,12,142,1989,,,,,
Колесников Георгий Маркович,Улица Панфёрова,15,240,1952,,,,,
Овчинникова Ольга Ильинична,Улица Академика Пилюгина,10,291,1980,,,,,
Алексеев Матвей Яковлевич,Улица Академика Пилюгина,21,286,1979,,,,,
Латышев Роман Михайлович,Улица Кравченко,11,296,1974,,,,,
Сергеев Михаил Станиславович,Улица Гарибальди,16,243,1973,,,,,
Громова Кира Антоновна,Улица Кравченко,28,70,2000,,,,,
Яковлев Леонид Константинович,Улица Академика Пилюгина,21,276,1971,,,,,
Сазонова Анастасия Александровна,Нахимовский проспект,10,37,1982,,,,,
Козлов Иван Михайлович,Улица Гарибальди,8,242,1976,,,,,
Анохина Полина Кирилловна,Улица Кравченко,29,189,1973,,,,,
Прокофьев Дмитрий Родионович,Улица Архитектора Власова,6,257,2005,,,,,
Романов Сергей Михайлович,Улица Строителей,4,251,1977,,,,,
Захарова Дарина Ярославовна,Улица Академика Пилюгина,24,64,2001,,,,,
Ермакова Майя Никитична,Нахимовский проспект,22,255,1977,,,,,
Коровина Екатерина Юрьевна,Улица Архитектора Власова,17,133,2003,,,,,
Попов Леонид Макарович,Улица Гарибальди,19,168,2003,,,,,
Карпов Александр Тимурович,Улица Академика Пилюгина,1,218,1996,,,,,
Баранова Майя Михайловна,Улица Академика Пилюгина,8,186,1969,,,,,
