ФИО,Улица,Дом,Квартира,Год рождения,,,,,
Козлова Виктория Дмитриевна,Улица Архитектора Власова,9,130,1969,,,,,
Плотников Елисей Ильич,Улица Вавилова,22,212,1986,,,,,
Филиппова Алиса Артёмовна,Улица Крупской,22,144,2000,,,,,
Крючков Вячеслав Андреевич,Ленинский проспект,2,63,1951,,,,,
Прокофьев Дмитрий Родионович,Улица Панфёрова,8,94,1974,,,,,
Матвеева Ева Андреевна,Проспект Вернадского,18,20,1982,,,,,
Орлов Георгий Иванович,Нахимовский проспект,13,138,1964,,,,,
Латышев Роман Михайлович,Улица Марии Ульяновой,7,11,1979,,,,,
Белова Анастасия Ивановна,Проспект Вернадского,24,214,1991,,,,,
Петрова Алиса Степановна,Улица Вавилова,13,159,1988,,,,,
Павлов Лев Александрович,Улица Архитектора Власова,30,196,1989,,,,,
Федотова Полина Максимовна,Улица Кравченко,11,293,2004,,,,,
Егорова Надежда Дмитриевна,Улица Архитектора Власова,8,81,1972,,,,,
Зубков Алексей Арсеньевич,Улица Марии Ульяновой,9,84,1958,,,,,
Тарасова Арина Глебовна,Улица Строителей,26,26,1991,,,,,
Голиков Лев Никитич,Улица Крупской,14,265,1984,,,,,
Алексеев Матвей Яковлевич,Улица Крупской,7,189,1989,,,,,
Алексеев Степан Семёнович,Улица Крупской,3,111,1964,,,,,
Наумов Артём Константинович,Нахимовский проспект,17,274,1973,,,,,
Левина Анна Александровна,Улица Марии Ульяновой,14,97,1969,,,,,
Филиппова Алиса Артёмовна,Нахимовский проспект,19,240,2002,,,,,
Самсонова Милана Матвеевна,Проспект Вернадского,16,78,1962,,,,,
Иванов Дмитрий Ярославович,Проспект Вернадского,26,194,1969,,,,,
Дмитриев Ярослав Романович,Улица Крупской,10,58,1979,,,,,
Сидоров Матвей Даниилович,Улица Кравченко,16,158,1954,,,,,
Гордеева Диана Михайловна,Нахимовский проспект,19,33,1982,,,,,
Селиванова Елизавета Марковна,Улица Академика Пилюгина,29,114,1994,,,,,
Климова Екатерина Михайловна,Нахимовский проспект,23,113,1995,,,,,
Самсонова Милана Матвеевна,Улица Кравченко,2,188,1987,,,,,
Баранова Алиса Ивановна,Ленинский проспект,12,236,2001,,,,,
Попов Илья Матвеевич,Улица Гарибальди,26,248,1982,,,,,
Чернышев Платон Артёмович,Улица Марии Ульяновой,8,132,1990,,,,,
Левин Сергей Ильич,Улица Панфёрова,15,195,1996,,,,,
Никонова София Константиновна,Улица Строителей,26,101,1973,,,,,
Сидоров Матвей Даниилович,Улица Кравченко,3,132,1957,,,,,
Григорьев Пётр Александрович,Проспект Вернадского,22,41,1997,,,,,
Беляева Ева Данииловна,Улица Академика Пилюгина,16,268,1985,,,,,
Астахова Виктория Васильевна,Улица Крупской,24,233,1975,,,,,
Иванов Максим Тимофеевич,Улица Кравченко,13,258,1993,,,,,
Астахова Виктория Васильевна,Улица Архитектора Власова,1,106,1957,,,,,
Петровская Анастасия Макаровна,Улица Архитектора Власова,8,159,1959,,,,,
Соколова Полина Романовна,Улица Строителей,9,221,1966,,,,,
Карташов Марк Владимирович,Ленинский проспект,20,230,1983,,,,,
Зубков Алексей Арсеньевич,Улица Марии Ульяновой,27,213,1991,,,,,
Шишкин Константин Павлович,Улица Вавилова,30,148,1950,,,,,
Филиппова Алиса Артёмовна,Ленинский проспект,24,114,1980,,,,,
Жданов Илья Михайлович,Улица Панфёрова,6,144,1958,,,,,
Власова Алина Андреевна,Улица Архитектора Власова,27,180,2004,,,,,
Озеров Григорий Иванович,Улица Архитектора Власова,20,273,1956,,,,,
Белова Анастасия Ивановна,Улица Крупской,29,157,1976,,,,,
Плотников Елисей Ильич,Улица Крупской,16,214,1995,,,,,
Левина Анна Александровна,Улица Академика Пилюгина,19,7,1985,,,,,
Белов Максим Демидович,Улица Вавилова,11,23,1969,,,,,
